"","X","WATERBODY_CODE","LATITUDE","LONGITUDE","SPECIES_NAME","name","SAMPLE_DATE","YEAR","Netting_Start_Date","Netting_End_Date","Len2mm","Total_Length","WEIGHT","Round_Weight","SexID","Sex_ID","VALUE","Aging_Structure","Assessed_Fish_Age","Assessed_Age_Confidence","Waterbody_LID","ON_Hg_BSM_years_ID","qryContaminant_link_fish_age_date_tissue_ID","Tissues_Sampled","Contaminant_Samples_Taken","FN3_individual_fish_id","LAT","LON","LatZones","fYEAR"
"6518",6518,51169350,511635,935025,"Northern Pike","Northern Pike","2009-07-03",2009,"2009-07-02","2009-07-03",911,911,4720,4720,2,2,1.4,"Cleithrum",12,6,"15-4414-56807",23704,21593,"1","Yes",212917,51.27638889,93.84027778,"North","2009"
"6519",6519,51169350,511635,935025,"Northern Pike","Northern Pike","2009-07-03",2009,"2009-07-02","2009-07-03",1052,1052,8020,8020,2,2,1.4,"Cleithrum",13,6,"15-4414-56807",23705,21594,"1","Yes",212916,51.27638889,93.84027778,"North","2009"
"6520",6520,51169350,511635,935025,"Northern Pike","Northern Pike","2009-07-03",2009,"2009-07-02","2009-07-03",1002,1002,5536,5536,2,2,2,"Cleithrum",13,5,"15-4414-56807",23706,21568,"1","Yes",212720,51.27638889,93.84027778,"North","2009"
"6521",6521,51169350,511635,935025,"Northern Pike","Northern Pike","2009-07-03",2009,"2009-07-02","2009-07-03",1100,1100,7240,7240,2,2,0.98,"Cleithrum",12,5,"15-4414-56807",23707,21570,"1","Yes",212719,51.27638889,93.84027778,"North","2009"
"6522",6522,51169350,511635,935025,"Northern Pike","Northern Pike","2009-07-03",2009,"2009-07-02","2009-07-03",951,951,4030,4030,2,2,4.3,"Cleithrum",10,5,"15-4414-56807",23708,21569,"1","Yes",212718,51.27638889,93.84027778,"North","2009"
"6542",6542,51169350,511635,935025,"Northern Pike","Northern Pike","2009-07-03",2009,"2009-07-02","2009-07-03",705,705,2149,2149,1,1,0.67,"Cleithrum",6,7,"15-4414-56807",23729,21571,"1","Yes",212752,51.27638889,93.84027778,"North","2009"
"6543",6543,51169350,511635,935025,"Northern Pike","Northern Pike","2009-07-03",2009,"2009-07-02","2009-07-03",531,531,788,788,2,2,0.83,"Cleithrum",6,8,"15-4414-56807",23730,21572,"1","Yes",212751,51.27638889,93.84027778,"North","2009"
"6544",6544,51179229,511714,922955,"Northern Pike","Northern Pike","2009-07-17",2009,"2009-07-17","2009-07-18",737,737,2072,2072,2,2,0.58,"Cleithrum",7,8,"15-5349-56812",23731,20542,"1","Yes",244169,51.28722222,92.49861111,"North","2009"
"6545",6545,51179229,511714,922955,"Northern Pike","Northern Pike","2009-07-17",2009,"2009-07-17","2009-07-18",670,670,1724,1724,2,2,0.85,"Cleithrum",6,7,"15-5349-56812",23735,20563,"1","Yes",243737,51.28722222,92.49861111,"North","2009"
"6546",6546,51179229,511714,922955,"Northern Pike","Northern Pike","2009-07-17",2009,"2009-07-17","2009-07-18",602,602,965,965,2,2,0.63,"Cleithrum",6,7,"15-5349-56812",23736,20541,"1","Yes",244170,51.28722222,92.49861111,"North","2009"
"6547",6547,51179229,511714,922955,"Northern Pike","Northern Pike","2009-07-17",2009,"2009-07-17","2009-07-18",588,588,1136,1136,2,2,0.46,"Cleithrum",5,7,"15-5349-56812",23738,20544,"1","Yes",243835,51.28722222,92.49861111,"North","2009"
"6548",6548,51179229,511714,922955,"Northern Pike","Northern Pike","2009-07-17",2009,"2009-07-17","2009-07-18",564,564,975,975,2,2,0.34,"Cleithrum",3,8,"15-5349-56812",23739,20540,"1","Yes",244171,51.28722222,92.49861111,"North","2009"
"6564",6564,51179229,511714,922955,"Northern Pike","Northern Pike","2009-07-17",2009,"2009-07-17","2009-07-18",920,920,4556,4556,2,2,0.89,"Cleithrum",12,6,"15-5349-56812",23756,20543,"1","Yes",244172,51.28722222,92.49861111,"North","2009"
"6577",6577,51209258,511851,925623,"Northern Pike","Northern Pike","2009-07-28",2009,"2009-07-28","2009-07-29",1005,1005,5499,5499,2,2,2.7,"Cleithrum",15,6,"15-5045-56849",23872,23548,"1","Yes",246975,51.31416667,92.93972222,"North","2009"
"6578",6578,51209258,511851,925623,"Northern Pike","Northern Pike","2009-07-28",2009,"2009-07-28","2009-07-29",587,587,1048,1048,2,2,0.65,"Cleithrum",6,8,"15-5045-56849",23873,23580,"1X","Yes",246796,51.31416667,92.93972222,"North","2009"
"6579",6579,51209258,511851,925623,"Northern Pike","Northern Pike","2009-07-28",2009,"2009-07-28","2009-07-29",397,397,334,334,1,1,0.36,"Cleithrum",4,6,"15-5045-56849",23878,23546,"1","Yes",246960,51.31416667,92.93972222,"North","2009"
"6584",6584,51209335,511855,933524,"Northern Pike","Northern Pike","2009-08-11",2009,"2009-08-11","2009-08-12",827,827,3312,3312,2,2,0.43,"Cleithrum",8,7,"15-4589-56848",23883,19969,"1","Yes",263060,51.31527778,93.59,"North","2009"
"6585",6585,51209335,511855,933524,"Northern Pike","Northern Pike","2009-08-11",2009,"2009-08-11","2009-08-12",791,791,3053,3053,2,2,0.47,"Cleithrum",9,5,"15-4589-56848",23884,19955,"1","Yes",262942,51.31527778,93.59,"North","2009"
"6586",6586,51209335,511855,933524,"Northern Pike","Northern Pike","2009-08-11",2009,"2009-08-11","2009-08-12",911,911,3776,3776,2,2,0.8,"Cleithrum",12,5,"15-4589-56848",23885,19971,"1","Yes",263083,51.31527778,93.59,"North","2009"
"6587",6587,51209335,511855,933524,"Northern Pike","Northern Pike","2009-08-11",2009,"2009-08-11","2009-08-12",865,865,3278,3278,2,2,0.55,"Cleithrum",14,5,"15-4589-56848",23886,19956,"1","Yes",262944,51.31527778,93.59,"North","2009"
"6588",6588,51209335,511855,933524,"Northern Pike","Northern Pike","2009-08-11",2009,"2009-08-11","2009-08-12",759,759,2723,2723,2,2,0.34,"Cleithrum",6,8,"15-4589-56848",23887,19958,"1","Yes",262945,51.31527778,93.59,"North","2009"
"6589",6589,51209335,511855,933524,"Northern Pike","Northern Pike","2009-08-11",2009,"2009-08-11","2009-08-12",744,744,2415,2415,2,2,0.47,"Cleithrum",9,6,"15-4589-56848",23888,19970,"1","Yes",263082,51.31527778,93.59,"North","2009"
"6590",6590,51209335,511855,933524,"Northern Pike","Northern Pike","2009-08-11",2009,"2009-08-11","2009-08-12",735,735,2617,2617,2,2,0.39,"Cleithrum",6,9,"15-4589-56848",23889,19957,"1","Yes",262943,51.31527778,93.59,"North","2009"
"6606",6606,51249221,512425,922103,"Northern Pike","Northern Pike","2009-07-17",2009,"2009-07-17","2009-07-18",650,650,1623,1623,2,2,0.56,"Cleithrum",6,8,"15-5452-56951",23996,18979,"1","Yes",234104,51.40694444,92.35083333,"North","2009"
"6607",6607,51249221,512425,922103,"Northern Pike","Northern Pike","2009-07-17",2009,"2009-07-17","2009-07-18",608,608,1236,1236,2,2,0.36,"Cleithrum",4,6,"15-5452-56951",23999,18967,"1","Yes",235603,51.40694444,92.35083333,"North","2009"
"6608",6608,51249221,512425,922103,"Northern Pike","Northern Pike","2009-07-17",2009,"2009-07-17","2009-07-18",450,450,499,499,2,2,0.14,"Cleithrum",3,6,"15-5452-56951",24002,18968,"1","Yes",235809,51.40694444,92.35083333,"North","2009"
"6617",6617,51359244,513440,924156,"Northern Pike","Northern Pike","2011-09-08",2011,"2011-09-08","2011-09-09",485,485,674,674,1,1,0.46,"Cleithrum",3,6,"15-5209-57140",24313,25151,"1","Yes",428218,51.57777778,92.69888889,"North","2011"
"6618",6618,51359244,513440,924156,"Northern Pike","Northern Pike","2011-09-08",2011,"2011-09-08","2011-09-09",870,870,4345,4345,2,2,4.3,"Cleithrum",15,5,"15-5209-57140",24314,25152,"1","Yes",428267,51.57777778,92.69888889,"North","2011"
"6619",6619,51359244,513440,924156,"Northern Pike","Northern Pike","2011-09-08",2011,"2011-09-08","2011-09-09",441,441,481,481,1,1,0.52,"Cleithrum",3,8,"15-5209-57140",24318,25150,"1","Yes",428238,51.57777778,92.69888889,"North","2011"
"6629",6629,51359244,513440,924156,"Northern Pike","Northern Pike","2011-09-08",2011,"2011-09-07","2011-09-08",610,610,1170,1170,2,2,0.71,"Cleithrum",5,8,"15-5209-57140",24315,25177,"1","Yes",428131,51.57777778,92.69888889,"North","2011"
"6630",6630,51359244,513440,924156,"Northern Pike","Northern Pike","2011-09-08",2011,"2011-09-07","2011-09-08",574,574,1108,1108,2,2,0.64,"Cleithrum",5,7,"15-5209-57140",24316,25178,"1","Yes",428209,51.57777778,92.69888889,"North","2011"
"6636",6636,51459323,514513,932229,"Northern Pike","Northern Pike","2009-09-02",2009,"2009-09-02","2009-09-03",515,515,732,732,2,2,0.14,"Cleithrum",4,6,"15-4741-57335",24461,23870,"1","Yes",281631,51.75361111,93.37472222,"North","2009"
"6637",6637,51459323,514513,932229,"Northern Pike","Northern Pike","2009-09-02",2009,"2009-09-02","2009-09-03",609,609,845,845,2,2,0.71,"Cleithrum",6,6,"15-4741-57335",24462,23682,"1","Yes",281605,51.75361111,93.37472222,"North","2009"
"6638",6638,51459323,514513,932229,"Northern Pike","Northern Pike","2009-09-02",2009,"2009-09-02","2009-09-03",512,512,707,707,1,1,0.38,"Cleithrum",5,6,"15-4741-57335",24464,23797,"1","Yes",281658,51.75361111,93.37472222,"North","2009"
"6639",6639,51459323,514513,932229,"Northern Pike","Northern Pike","2009-09-02",2009,"2009-09-02","2009-09-03",464,464,543,543,1,1,0.14,"Cleithrum",3,8,"15-4741-57335",24467,23795,"1","Yes",281685,51.75361111,93.37472222,"North","2009"
"6640",6640,51459323,514513,932229,"Northern Pike","Northern Pike","2009-09-02",2009,"2009-09-02","2009-09-03",460,460,545,545,1,1,0.08,"Cleithrum",2,8,"15-4741-57335",24468,23871,"1","Yes",281632,51.75361111,93.37472222,"North","2009"
"6651",6651,51459323,514513,932229,"Northern Pike","Northern Pike","2009-09-02",2009,"2009-09-02","2009-09-03",381,381,342,342,2,2,0.09,"Cleithrum",3,6,"15-4741-57335",24489,23798,"1","Yes",281657,51.75361111,93.37472222,"North","2009"
"6652",6652,52319255,523056,925455,"Northern Pike","Northern Pike","2011-06-17",2011,"2011-06-17","2011-06-18",860,860,2476,2476,2,2,1.3,"Cleithrum",15,5,"15-5061-58179",24975,17829,"1","Yes",398891,52.51555556,92.91527778,"North","2011"
"6653",6653,52319255,523056,925455,"Northern Pike","Northern Pike","2011-06-17",2011,"2011-06-17","2011-06-18",793,793,2142,2142,2,2,1.8,"Cleithrum",10,7,"15-5061-58179",24977,17805,"1","Yes",399036,52.51555556,92.91527778,"North","2011"
"6654",6654,52319255,523056,925455,"Northern Pike","Northern Pike","2011-06-17",2011,"2011-06-17","2011-06-18",663,663,1563,1563,1,1,1.1,"Cleithrum",10,8,"15-5061-58179",24980,17827,"1","Yes",398889,52.51555556,92.91527778,"North","2011"
"6655",6655,52319255,523056,925455,"Northern Pike","Northern Pike","2011-06-17",2011,"2011-06-17","2011-06-18",612,612,1409,1409,1,1,0.63,"Cleithrum",7,7,"15-5061-58179",24983,17802,"1","Yes",398938,52.51555556,92.91527778,"North","2011"
"6656",6656,52319255,523056,925455,"Northern Pike","Northern Pike","2011-06-17",2011,"2011-06-17","2011-06-18",611,611,1171,1171,1,1,1,"Cleithrum",6,8,"15-5061-58179",24984,17832,"1","Yes",398894,52.51555556,92.91527778,"North","2011"
"6657",6657,52319255,523056,925455,"Northern Pike","Northern Pike","2011-06-17",2011,"2011-06-17","2011-06-18",610,610,1278,1278,1,1,1.3,"Cleithrum",8,8,"15-5061-58179",24985,17824,"1","Yes",398788,52.51555556,92.91527778,"North","2011"
"6658",6658,52319255,523056,925455,"Northern Pike","Northern Pike","2011-06-17",2011,"2011-06-17","2011-06-18",609,609,1307,1307,2,2,0.81,"Cleithrum",6,8,"15-5061-58179",24986,17810,"1","Yes",399034,52.51555556,92.91527778,"North","2011"
"6659",6659,52319255,523056,925455,"Northern Pike","Northern Pike","2011-06-17",2011,"2011-06-17","2011-06-18",599,599,1375,1375,1,1,0.78,"Cleithrum",6,7,"15-5061-58179",24987,17823,"1","Yes",398787,52.51555556,92.91527778,"North","2011"
"6660",6660,52319255,523056,925455,"Northern Pike","Northern Pike","2011-06-17",2011,"2011-06-17","2011-06-18",540,540,877,877,1,1,0.55,"Cleithrum",4,9,"15-5061-58179",24989,17828,"1","Yes",398890,52.51555556,92.91527778,"North","2011"
"6661",6661,52319255,523056,925455,"Northern Pike","Northern Pike","2011-06-17",2011,"2011-06-17","2011-06-18",597,597,1016,1016,1,1,1.3,"Cleithrum",8,7,"15-5061-58179",24991,17831,"1","Yes",398893,52.51555556,92.91527778,"North","2011"
"6662",6662,52319255,523056,925455,"Northern Pike","Northern Pike","2011-06-17",2011,"2011-06-17","2011-06-18",559,559,894,894,1,1,0.74,"Cleithrum",6,7,"15-5061-58179",24995,17830,"1","Yes",398892,52.51555556,92.91527778,"North","2011"
"6663",6663,52319255,523056,925455,"Northern Pike","Northern Pike","2011-06-17",2011,"2011-06-17","2011-06-18",539,539,881,881,1,1,0.39,"Cleithrum",5,8,"15-5061-58179",24996,17826,"1","Yes",398888,52.51555556,92.91527778,"North","2011"
"6664",6664,52399508,523957,950815,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",865,865,4281,4281,2,2,0.96,"Cleithrum",12,5,"15-4900-55708",25021,22655,"1","Yes",216189,52.66583333,95.1375,"North","2009"
"6676",6676,52399508,523957,950815,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",640,640,1911,1911,2,2,0.56,"Cleithrum",5,6,"15-4900-55708",25052,22731,"1","Yes",216306,52.66583333,95.1375,"North","2009"
"6677",6677,52399508,523957,950815,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",525,525,812,812,1,1,0.23,"Cleithrum",3,7,"15-4900-55708",25053,22732,"1","Yes",216305,52.66583333,95.1375,"North","2009"
"6678",6678,52399508,523957,950815,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",618,618,1243,1243,2,2,0.35,"Cleithrum",4,8,"15-4900-55708",25054,22729,"1","Yes",216808,52.66583333,95.1375,"North","2009"
"6679",6679,52399508,523957,950815,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",575,575,1089,1089,1,1,0.28,"Cleithrum",4,8,"15-4900-55708",25055,22730,"1","Yes",216807,52.66583333,95.1375,"North","2009"
"6680",6680,52399508,523957,950815,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",507,507,753,753,1,1,0.25,"Cleithrum",4,8,"15-4900-55708",25056,22659,"1","Yes",216220,52.66583333,95.1375,"North","2009"
"6681",6681,52399508,523957,950815,"Northern Pike","Northern Pike","2009-07-02",2009,"2009-07-02","2009-07-03",522,522,810,810,1,1,0.25,"Cleithrum",4,8,"15-4900-55708",25057,22658,"1","Yes",216218,52.66583333,95.1375,"North","2009"
"6685",6685,52568723,525620,872336,"Northern Pike","Northern Pike","2011-08-21",2011,"2011-08-21","2011-08-22",571,571,1164,1164,2,2,0.13,"Cleithrum",3,6,"16-4753-58628",25227,18169,"1","Yes",420603,52.93888889,87.39333333,"North","2011"
"6687",6687,53019302,530109,930214,"Northern Pike","Northern Pike","2011-07-08",2011,"2011-07-08","2011-07-09",795,795,2351,2351,2,2,1.3,"Cleithrum",11,3,"15-5000-58758",25286,17887,"1","Yes",404670,53.01916667,93.03722222,"North","2011"
"6705",6705,53459000,534700,900026,"Northern Pike","Northern Pike","2011-08-08",2011,"2011-08-07","2011-08-08",717,717,1895,1895,2,2,0.37,"Cleithrum",8,4,"15-6978-59597",25382,18219,"1","Yes",410440,53.78333333,90.00722222,"North","2011"
"6706",6706,53459000,534700,900026,"Northern Pike","Northern Pike","2011-08-08",2011,"2011-08-07","2011-08-08",704,704,1794,1794,2,2,0.49,"Cleithrum",9,6,"15-6978-59597",25383,18216,"1","Yes",410422,53.78333333,90.00722222,"North","2011"
"6707",6707,53459000,534700,900026,"Northern Pike","Northern Pike","2011-08-08",2011,"2011-08-07","2011-08-08",640,640,1510,1510,2,2,0.19,"Cleithrum",6,6,"15-6978-59597",25385,18215,"1","Yes",409331,53.78333333,90.00722222,"North","2011"
"6708",6708,53459000,534700,900026,"Northern Pike","Northern Pike","2011-08-08",2011,"2011-08-07","2011-08-08",580,580,1022,1022,2,2,0.17,"Cleithrum",4,7,"15-6978-59597",25392,18326,"1","Yes",416377,53.78333333,90.00722222,"North","2011"
"6714",6714,53588614,535836,861438,"Northern Pike","Northern Pike","2012-08-25",2012,"2012-08-25","2012-08-26",805,805,3425,3425,2,2,0.7,"Cleithrum",11,6,"16-5494-59810",25556,10777,"1","Yes",484305,53.97666667,86.24388889,"North","2012"
"6715",6715,53588614,535836,861438,"Northern Pike","Northern Pike","2012-08-25",2012,"2012-08-25","2012-08-26",805,805,3150,3150,2,2,0.41,"Cleithrum",9,6,"16-5494-59810",25557,10739,"1","Yes",484298,53.97666667,86.24388889,"North","2012"
"6716",6716,53588614,535836,861438,"Northern Pike","Northern Pike","2012-08-25",2012,"2012-08-25","2012-08-26",713,713,2083,2083,2,2,0.25,"Cleithrum",9,6,"16-5494-59810",25558,10768,"1","Yes",484332,53.97666667,86.24388889,"North","2012"
"6717",6717,53588614,535836,861438,"Northern Pike","Northern Pike","2012-08-25",2012,"2012-08-25","2012-08-26",683,683,1748,1748,2,2,0.33,"Cleithrum",9,6,"16-5494-59810",25559,10775,"1","Yes",484304,53.97666667,86.24388889,"North","2012"
"6718",6718,53588614,535836,861438,"Northern Pike","Northern Pike","2012-08-25",2012,"2012-08-25","2012-08-26",614,614,1199,1199,1,1,0.35,"Cleithrum",7,6,"16-5494-59810",25563,10767,"1","Yes",484331,53.97666667,86.24388889,"North","2012"
"6719",6719,53588614,535836,861438,"Northern Pike","Northern Pike","2012-08-25",2012,"2012-08-25","2012-08-26",592,592,900,900,2,2,0.61,"Cleithrum",7,6,"16-5494-59810",25564,10789,"1","Yes",484392,53.97666667,86.24388889,"North","2012"
"6720",6720,53588614,535836,861438,"Northern Pike","Northern Pike","2012-08-25",2012,"2012-08-25","2012-08-26",591,591,1175,1175,1,1,0.18,"Cleithrum",7,6,"16-5494-59810",25565,10783,"1","Yes",484384,53.97666667,86.24388889,"North","2012"
"6721",6721,53588614,535836,861438,"Northern Pike","Northern Pike","2012-08-25",2012,"2012-08-25","2012-08-26",528,528,720,720,1,1,0.13,"Cleithrum",3,7,"16-5494-59810",25567,10766,"1","Yes",484330,53.97666667,86.24388889,"North","2012"
"6722",6722,53588614,535836,861438,"Northern Pike","Northern Pike","2012-08-25",2012,"2012-08-25","2012-08-26",517,517,750,750,1,1,0.11,"Cleithrum",4,7,"16-5494-59810",25568,10788,"1","Yes",484391,53.97666667,86.24388889,"North","2012"
"6723",6723,53588614,535836,861438,"Northern Pike","Northern Pike","2012-08-25",2012,"2012-08-25","2012-08-26",469,469,639,639,2,2,0.14,"Cleithrum",3,7,"16-5494-59810",25571,10776,"1","Yes",484359,53.97666667,86.24388889,"North","2012"
"6724",6724,53588614,535836,861438,"Northern Pike","Northern Pike","2012-08-25",2012,"2012-08-25","2012-08-26",368,368,225,225,2,2,0.1,"Cleithrum",2,7,"16-5494-59810",25572,10782,"1","Yes",484383,53.97666667,86.24388889,"North","2012"
"6731",6731,54088502,540847,850223,"Northern Pike","Northern Pike","2012-07-21",2012,"2012-07-21","2012-07-22",597,597,1120,1120,1,1,0.36,"Cleithrum",6,5,"16-6284-60018",25602,10161,"1","Yes",466189,54.14638889,85.03972222,"North","2012"
"6732",6732,54088502,540847,850223,"Northern Pike","Northern Pike","2012-07-21",2012,"2012-07-21","2012-07-22",580,580,1020,1020,1,1,0.23,"Cleithrum",7,5,"16-6284-60018",25604,10177,"1","Yes",466307,54.14638889,85.03972222,"North","2012"
"6733",6733,54088502,540847,850223,"Northern Pike","Northern Pike","2012-07-21",2012,"2012-07-21","2012-07-22",573,573,720,720,2,2,0.55,"Cleithrum",4,6,"16-6284-60018",25605,10186,"1","Yes",466342,54.14638889,85.03972222,"North","2012"
"6734",6734,54088502,540847,850223,"Northern Pike","Northern Pike","2012-07-21",2012,"2012-07-21","2012-07-22",512,512,700,700,1,1,0.2,"Cleithrum",5,8,"16-6284-60018",25607,10168,"1","Yes",466289,54.14638889,85.03972222,"North","2012"
"6735",6735,54088502,540847,850223,"Northern Pike","Northern Pike","2012-07-21",2012,"2012-07-21","2012-07-22",454,454,480,480,1,1,0.11,"Cleithrum",2,9,"16-6284-60018",25608,10176,"1","Yes",466306,54.14638889,85.03972222,"North","2012"
"6751",6751,54088502,540847,850223,"Northern Pike","Northern Pike","2012-07-21",2012,"2012-07-21","2012-07-22",669,669,1385,1385,2,2,0.56,"Cleithrum",9,6,"16-6284-60018",25646,10192,"1","Yes",466105,54.14638889,85.03972222,"North","2012"
"6752",6752,54088502,540847,850223,"Northern Pike","Northern Pike","2012-07-21",2012,"2012-07-21","2012-07-22",710,710,1880,1880,2,2,0.4,"Cleithrum",8,6,"16-6284-60018",25647,10185,"1","Yes",466200,54.14638889,85.03972222,"North","2012"
"6753",6753,54088502,540847,850223,"Northern Pike","Northern Pike","2012-07-21",2012,"2012-07-21","2012-07-22",601,601,1120,1120,2,2,0.36,"Cleithrum",6,8,"16-6284-60018",25653,10195,"1","Yes",466110,54.14638889,85.03972222,"North","2012"
"6761",6761,54088502,540847,850223,"Northern Pike","Northern Pike","2012-07-21",2012,"2012-07-20","2012-07-21",580,580,850,850,2,2,0.28,"Cleithrum",6,6,"16-6284-60018",25603,10222,"1","Yes",466011,54.14638889,85.03972222,"North","2012"
"6771",6771,54088502,540847,850223,"Northern Pike","Northern Pike","2012-07-21",2012,"2012-07-20","2012-07-21",739,739,2405,2405,2,2,0.81,"Cleithrum",9,5,"16-6284-60018",25645,10133,"1","Yes",466069,54.14638889,85.03972222,"North","2012"
"6772",6772,54088502,540847,850223,"Northern Pike","Northern Pike","2012-07-21",2012,"2012-07-20","2012-07-21",698,698,1297,1297,2,2,0.39,"Cleithrum",7,6,"16-6284-60018",25648,10132,"1","Yes",466068,54.14638889,85.03972222,"North","2012"
"6773",6773,54088502,540847,850223,"Northern Pike","Northern Pike","2012-07-21",2012,"2012-07-20","2012-07-21",690,690,1475,1475,2,2,0.48,"Cleithrum",7,6,"16-6284-60018",25649,10212,"1","Yes",466000,54.14638889,85.03972222,"North","2012"
