WATERBODY_CODE,LATITUDE,LONGITUDE,SPECIES_NAME,name,SAMPLE_DATE,Netting_Start_Date,Netting_End_Date,Len2mm,Total_Length,WEIGHT,Round_Weight,SexID,Sex_ID,VALUE,Aging_Structure,Assessed_Fish_Age,Assessed_Age_Confidence,Waterbody_LID,ON_Hg_BSM_years_ID,qryContaminant_link_fish_age_date_tissue_ID,Tissues_Sampled,Contaminant_Samples_Taken,FN3_individual_fish_id
50019413,500157,941322,Walleye,Walleye,2010-08-24,2010-08-24,2010-08-25,395,395,483,483,1,1,0.46,Otolith,3,8,15-4124-55428,20423,15166,1X,Yes,362885
50019413,500157,941322,Walleye,Walleye,2010-08-24,2010-08-24,2010-08-25,387,387,568,568,2,2,0.48,Otolith,3,8,15-4124-55428,20424,15156,1X,Yes,362761
50019413,500157,941322,Walleye,Walleye,2010-08-24,2010-08-24,2010-08-25,385,385,499,499,1,1,0.38,Otolith,3,8,15-4124-55428,20425,15155,1X,Yes,362760
50019413,500157,941322,Walleye,Walleye,2010-08-24,2010-08-24,2010-08-25,380,380,444,444,2,2,0.44,Otolith,3,8,15-4124-55428,20427,15165,1X,Yes,362884
50019413,500157,941322,Walleye,Walleye,2010-08-24,2010-08-24,2010-08-25,378,378,494,494,1,1,0.49,Otolith,3,8,15-4124-55428,20428,15159,1X,Yes,362764
50019413,500157,941322,Walleye,Walleye,2010-08-24,2010-08-24,2010-08-25,366,366,398,398,2,2,0.4,Otolith,3,8,15-4124-55428,20429,15164,1X,Yes,362883
50019413,500157,941322,Smallmouth Bass,Smallmouth Bass,2010-08-24,2010-08-24,2010-08-25,441,441,1235,1235,2,2,0.86,Scales (left side),10,6,15-4124-55428,20431,15147,1,Yes,362870
50019413,500157,941322,Smallmouth Bass,Smallmouth Bass,2010-08-24,2010-08-24,2010-08-25,403,403,998,998,2,2,0.9,Scales (left side),7,7,15-4124-55428,20433,15149,1,Yes,362872
50039021,500357,902111,Walleye,Walleye,2009-06-24,2009-06-24,2009-06-25,562,562,1509,1509,2,2,2.3,Otolith,11,8,15-6890-55500,20600,23456,1,Yes,221104
50039021,500357,902111,Walleye,Walleye,2009-06-24,2009-06-24,2009-06-25,488,488,825,825,2,2,2.2,Otolith,20,6,15-6890-55500,20602,23459,1,Yes,221107
50039021,500357,902111,Walleye,Walleye,2009-06-24,2009-06-24,2009-06-25,465,465,790,790,2,2,0.98,Otolith,10,8,15-6890-55500,20604,23432,1X,Yes,221136
50039021,500357,902111,Walleye,Walleye,2009-06-24,2009-06-24,2009-06-25,429,429,629,629,2,2,0.88,Otolith,8,7,15-6890-55500,20606,23454,1,Yes,221087
50039021,500357,902111,Walleye,Walleye,2009-06-24,2009-06-24,2009-06-25,417,417,606,606,1,1,1.2,Otolith,7,7,15-6890-55500,20607,23313,1,Yes,221094
50039021,500357,902111,Walleye,Walleye,2009-06-24,2009-06-24,2009-06-25,411,411,609,609,1,1,1.6,Otolith,10,8,15-6890-55500,20608,23435,1X,Yes,221127
50039021,500357,902111,Walleye,Walleye,2009-06-24,2009-06-24,2009-06-25,406,406,589,589,1,1,1.1,Otolith,10,7,15-6890-55500,20609,23311,1,Yes,221045
50039021,500357,902111,Walleye,Walleye,2009-06-24,2009-06-24,2009-06-25,403,403,628,628,2,2,0.68,Otolith,6,9,15-6890-55500,20610,23429,1X,Yes,221083
50039021,500357,902111,Walleye,Walleye,2009-06-24,2009-06-24,2009-06-25,385,385,480,480,1,1,1.2,Otolith,7,8,15-6890-55500,20611,23457,1,Yes,221105
50039021,500357,902111,Walleye,Walleye,2009-06-24,2009-06-24,2009-06-25,326,326,282,282,2,2,0.81,Otolith,3,9,15-6890-55500,20614,23312,1,Yes,221093
50039330,500257,932908,Walleye,Walleye,2009-06-15,2009-06-15,2009-06-16,553,553,1513,1513,2,2,2.5,Otolith,8,8,15-4653-55440,20663,19794,1X,Yes,206825
50059236,500557,923623,Lake Trout,Lake Trout,2009-08-02,2009-08-02,2009-08-03,406,406,400,400,2,2,0.6,Otolith,7,6,15-5282-55495,20827,22106,X1,Yes,278197
50059236,500557,923623,Lake Trout,Lake Trout,2009-08-02,2009-08-02,2009-08-03,407,407,475,475,1,1,0.42,Otolith,7,6,15-5282-55495,20828,22095,X1,Yes,278166
50059236,500557,923623,Lake Trout,Lake Trout,2009-08-02,2009-08-02,2009-08-03,342,342,260,260,2,2,0.4,Otolith,4,6,15-5282-55495,20829,22092,X1,Yes,278149
50059236,500557,923623,Lake Trout,Lake Trout,2009-08-02,2009-08-02,2009-08-03,418,418,575,575,2,2,0.61,Otolith,7,7,15-5282-55495,20830,22103,X1,Yes,278184
50059236,500557,923623,Lake Trout,Lake Trout,2009-08-02,2009-08-02,2009-08-03,657,657,2800,2800,2,2,2.8,Otolith,13,6,15-5282-55495,20831,22096,X1,Yes,278167
50059236,500557,923623,Lake Trout,Lake Trout,2009-08-02,2009-08-02,2009-08-03,375,375,365,365,2,2,0.55,Otolith,8,6,15-5282-55495,20832,22094,X1,Yes,278165
50059236,500557,923623,Lake Trout,Lake Trout,2009-08-02,2009-08-02,2009-08-03,274,274,145,145,1,1,0.29,Otolith,3,6,15-5282-55495,20833,22093,X1,Yes,278164
50059236,500557,923623,Lake Trout,Lake Trout,2009-08-02,2009-08-02,2009-08-03,439,439,650,650,1,1,0.71,Otolith,10,6,15-5282-55495,20834,22097,X1,Yes,278163
50059236,500557,923623,Lake Trout,Lake Trout,2009-08-02,2009-08-02,2009-08-03,511,511,950,950,1,1,1.9,Otolith,21,4,15-5282-55495,20835,22101,X1,Yes,278174
50059236,500557,923623,Lake Trout,Lake Trout,2009-08-02,2009-08-02,2009-08-03,345,345,265,265,1,1,0.45,Otolith,4,7,15-5282-55495,20836,22100,X1,Yes,278173
50059236,500557,923623,Lake Trout,Lake Trout,2009-08-02,2009-08-02,2009-08-03,409,409,485,485,2,2,0.73,Otolith,10,6,15-5282-55495,20837,22099,X1,Yes,278172
50059236,500557,923623,Lake Trout,Lake Trout,2009-08-02,2009-08-02,2009-08-03,465,465,785,785,2,2,1.5,Otolith,11,6,15-5282-55495,20838,22098,X1,Yes,278171
50059236,500557,923623,Lake Trout,Lake Trout,2009-08-02,2009-08-02,2009-08-03,513,513,1300,1300,1,1,2.2,Otolith,23,5,15-5282-55495,20839,22105,X1,Yes,278193
50059236,500557,923623,Lake Trout,Lake Trout,2009-08-02,2009-08-02,2009-08-03,434,434,635,635,2,2,0.68,Otolith,9,7,15-5282-55495,20840,22104,X1,Yes,278192
50059403,500535,940255,Lake Trout,Lake Trout,2009-07-02,2009-07-02,2009-07-03,552,552,1334,1334,1,1,0.38,Otolith,11,6,15-4250-55493,20861,20131,X1,Yes,215514
50059403,500535,940255,Lake Trout,Lake Trout,2009-07-02,2009-07-02,2009-07-03,439,439,604,604,1,1,0.22,Otolith,7,5,15-4250-55493,20862,20130,X1,Yes,215513
50059403,500535,940255,Lake Trout,Lake Trout,2009-07-02,2009-07-02,2009-07-03,436,436,564,564,2,2,0.19,Otolith,6,6,15-4250-55493,20863,20128,X1,Yes,215511
50059403,500535,940255,Lake Trout,Lake Trout,2009-07-02,2009-07-02,2009-07-03,429,429,566,566,2,2,0.2,Otolith,8,5,15-4250-55493,20877,20129,X1,Yes,215512
50059403,500535,940255,Lake Trout,Lake Trout,2009-07-02,2009-07-02,2009-07-03,426,426,508,508,2,2,0.16,Otolith,5,7,15-4250-55493,20886,20126,X1,Yes,215500
50059403,500535,940255,Lake Trout,Lake Trout,2009-07-02,2009-07-02,2009-07-03,674,674,2314,2314,2,2,0.42,Otolith,15,6,15-4250-55493,20887,20132,X1,Yes,215515
50059403,500535,940255,Lake Trout,Lake Trout,2009-07-02,2009-07-02,2009-07-03,592,592,1706,1706,1,1,0.3,Otolith,12,6,15-4250-55493,20889,20127,X1,Yes,215501
50099444,500908,944436,Northern Pike,Northern Pike,2010-06-28,2010-06-28,2010-06-29,665,665,1366,1366,2,2,1.2,Cleithrum,8,6,15-3755-55568,21123,11697,1,Yes,314673
50099444,500908,944436,Northern Pike,Northern Pike,2010-06-28,2010-06-28,2010-06-29,546,546,907,907,1,1,0.44,Cleithrum,5,6,15-3755-55568,21124,11701,1,Yes,314713
50099444,500908,944436,Walleye,Walleye,2010-06-28,2010-06-28,2010-06-29,392,392,515,515,2,2,0.35,Otolith,4,8,15-3755-55568,21133,11704,1X,Yes,314677
50099444,500908,944436,Walleye,Walleye,2010-06-28,2010-06-28,2010-06-29,346,346,359,359,2,2,0.29,Otolith,4,9,15-3755-55568,21134,11696,1X,Yes,314722
50099444,500908,944436,Northern Pike,Northern Pike,2010-06-28,2010-06-27,2010-06-28,483,483,500,500,1,1,0.69,Cleithrum,5,5,15-3755-55568,21121,11683,1,Yes,314669
50099444,500908,944436,Northern Pike,Northern Pike,2010-06-28,2010-06-27,2010-06-28,515,515,609,609,2,2,0.41,Cleithrum,3,9,15-3755-55568,21122,11708,1,Yes,314703
50099444,500908,944436,Northern Pike,Northern Pike,2010-06-28,2010-06-27,2010-06-28,639,639,1120,1120,2,2,1,Cleithrum,6,7,15-3755-55568,21125,11712,1,Yes,314681
50099444,500908,944436,Northern Pike,Northern Pike,2010-06-28,2010-06-27,2010-06-28,586,586,754,754,1,1,1.1,Cleithrum,6,7,15-3755-55568,21126,11686,1,Yes,314665
50099444,500908,944436,Northern Pike,Northern Pike,2010-06-28,2010-06-27,2010-06-28,440,440,438,438,2,2,0.22,Cleithrum,2,8,15-3755-55568,21127,11713,1,Yes,314700
50099444,500908,944436,Walleye,Walleye,2010-06-28,2010-06-27,2010-06-28,598,598,1747,1747,2,2,1.8,Otolith,16,7,15-3755-55568,21128,11687,1X,Yes,314670
50099444,500908,944436,Walleye,Walleye,2010-06-28,2010-06-27,2010-06-28,572,572,1727,1727,2,2,1.2,Otolith,12,8,15-3755-55568,21129,11685,1X,Yes,314667
50099444,500908,944436,Walleye,Walleye,2010-06-28,2010-06-27,2010-06-28,555,555,1710,1710,1,1,0.9,Otolith,14,7,15-3755-55568,21130,11715,1X,Yes,314685
50099444,500908,944436,Walleye,Walleye,2010-06-28,2010-06-27,2010-06-28,508,508,1133,1133,2,2,1.1,Otolith,16,8,15-3755-55568,21131,11684,1X,Yes,314666
50109252,501017,925253,Northern Pike,Northern Pike,2009-06-24,2009-06-23,2009-06-24,893,893,5270,5270,2,2,0.81,Cleithrum,11,5,15-5085-55575,21228,24180,1,Yes,225026
50109252,501017,925253,Northern Pike,Northern Pike,2009-06-24,2009-06-23,2009-06-24,750,750,3480,3480,2,2,0.85,Cleithrum,10,5,15-5085-55575,21229,24181,1,Yes,225025
50109252,501017,925253,Northern Pike,Northern Pike,2009-06-24,2009-06-23,2009-06-24,746,746,1850,1850,1,1,1.2,Cleithrum,9,6,15-5085-55575,21230,24178,1,Yes,225243
50109252,501017,925253,Northern Pike,Northern Pike,2009-06-24,2009-06-23,2009-06-24,721,721,2420,2420,2,2,0.42,Cleithrum,6,7,15-5085-55575,21231,24140,1,Yes,225116
50109252,501017,925253,Northern Pike,Northern Pike,2009-06-24,2009-06-23,2009-06-24,712,712,2200,2200,2,2,0.34,Cleithrum,6,8,15-5085-55575,21232,24179,1,Yes,225244
50109252,501017,925253,Walleye,Walleye,2009-06-24,2009-06-23,2009-06-24,671,671,2168,2168,2,2,0.85,Otolith,12,9,15-5085-55575,21238,24171,1X,Yes,225023
50109252,501017,925253,Walleye,Walleye,2009-06-24,2009-06-23,2009-06-24,512,512,1158,1158,2,2,0.3,Otolith,7,8,15-5085-55575,21244,24159,1X,Yes,225195
50109252,501017,925253,Walleye,Walleye,2009-06-24,2009-06-23,2009-06-24,598,598,1622,1622,1,1,0.83,Otolith,20,7,15-5085-55575,21245,24143,1X,Yes,225140
50109252,501017,925253,Walleye,Walleye,2009-06-24,2009-06-23,2009-06-24,553,553,1274,1274,2,2,0.54,Otolith,7,8,15-5085-55575,21246,24161,1X,Yes,225197
50129441,501143,944120,Lake Trout,Lake Trout,2010-09-16,2010-09-15,2010-09-16,563,563,1238,1238,2,2,1.6,Pectoral Ray,16,5,15-3795-55615,21368,16665,1X,Yes,368621
50129441,501143,944120,Lake Trout,Lake Trout,2010-09-16,2010-09-15,2010-09-16,556,556,1375,1375,1,1,1.5,Pectoral Ray,18,7,15-3795-55615,21369,16662,1X,Yes,368587
50129441,501143,944120,Lake Trout,Lake Trout,2010-09-16,2010-09-15,2010-09-16,529,529,1181,1181,2,2,1.2,Pectoral Ray,16,5,15-3795-55615,21372,16664,1X,Yes,368620
50129441,501143,944120,Lake Trout,Lake Trout,2010-09-16,2010-09-15,2010-09-16,518,518,1056,1056,1,1,0.78,Pectoral Ray,16,6,15-3795-55615,21373,16660,1X,Yes,368613
50129441,501143,944120,Lake Trout,Lake Trout,2010-09-16,2010-09-15,2010-09-16,461,461,769,769,2,2,0.83,Pectoral Ray,12,6,15-3795-55615,21378,16657,1X,Yes,368610
50129441,501143,944120,Lake Trout,Lake Trout,2010-09-16,2010-09-15,2010-09-16,434,434,562,562,1,1,0.45,Pectoral Ray,8,7,15-3795-55615,21379,16659,1X,Yes,368612
50129441,501143,944120,Lake Trout,Lake Trout,2010-09-16,2010-09-15,2010-09-16,384,384,447,447,1,1,0.59,Pectoral Ray,6,8,15-3795-55615,21381,16658,1X,Yes,368611
50179333,501814,933331,Northern Pike,Northern Pike,2009-06-23,2009-06-23,2009-06-24,891,891,4991,4991,2,2,0.63,Cleithrum,10,7,15-4602-55724,21550,24113,X1,Yes,224834
50179333,501814,933331,Northern Pike,Northern Pike,2009-06-23,2009-06-23,2009-06-24,611,611,1252,1252,2,2,0.45,Cleithrum,5,9,15-4602-55724,21551,24115,X1,Yes,224832
50179333,501814,933331,Northern Pike,Northern Pike,2009-06-23,2009-06-23,2009-06-24,584,584,1035,1035,2,2,0.37,Cleithrum,5,8,15-4602-55724,21553,24119,X1,Yes,224829
50179333,501814,933331,Northern Pike,Northern Pike,2009-06-23,2009-06-23,2009-06-24,563,563,1021,1021,1,1,0.38,Cleithrum,5,8,15-4602-55724,21554,24117,X1,Yes,224830
50179333,501814,933331,Northern Pike,Northern Pike,2009-06-23,2009-06-23,2009-06-24,545,545,809,809,2,2,0.42,Cleithrum,5,8,15-4602-55724,21555,24116,X1,Yes,224831
50179333,501814,933331,Northern Pike,Northern Pike,2009-06-23,2009-06-23,2009-06-24,536,536,867,867,2,2,0.31,Cleithrum,3,8,15-4602-55724,21556,24120,X1,Yes,224442
50179333,501814,933331,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,736,736,3806,3806,2,2,1.7,Otolith,22,8,15-4602-55724,21557,24112,X1,Yes,224436
50179333,501814,933331,Northern Pike,Northern Pike,2009-06-23,2009-06-23,2009-06-24,590,590,1251,1251,2,2,0.46,Cleithrum,6,7,15-4602-55724,21558,24121,X1,Yes,224440
50179333,501814,933331,Northern Pike,Northern Pike,2009-06-23,2009-06-23,2009-06-24,491,491,538,538,1,1,0.4,Cleithrum,5,6,15-4602-55724,21559,24118,X1,Yes,224828
50179333,501814,933331,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,686,686,3049,3049,2,2,1.2,Otolith,13,8,15-4602-55724,21561,24130,X1,Yes,224846
50179333,501814,933331,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,655,655,2358,2358,2,2,0.87,Otolith,11,8,15-4602-55724,21562,24110,X1,Yes,224797
50179333,501814,933331,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,613,613,2114,2114,1,1,1.2,Otolith,17,8,15-4602-55724,21563,24127,X1,Yes,224845
50179333,501814,933331,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,572,572,1809,1809,1,1,0.7,Otolith,10,8,15-4602-55724,21565,24128,X1,Yes,224842
50179333,501814,933331,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,568,568,1825,1825,2,2,0.55,Otolith,7,9,15-4602-55724,21566,24125,X1,Yes,224844
50179333,501814,933331,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,374,374,447,447,1,1,0.29,Otolith,3,9,15-4602-55724,21567,24133,X1,Yes,224837
50179333,501814,933331,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,367,367,455,455,1,1,0.32,Otolith,3,9,15-4602-55724,21568,24135,X1,Yes,224443
50179333,501814,933331,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,557,557,1684,1684,1,1,0.89,Otolith,11,8,15-4602-55724,21569,24123,X1,Yes,224843
50179333,501814,933331,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,547,547,1680,1680,1,1,0.66,Otolith,7,9,15-4602-55724,21570,24124,X1,Yes,224847
50179333,501814,933331,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,499,499,1249,1249,1,1,0.4,Otolith,7,8,15-4602-55724,21571,24138,X1,Yes,224446
50179333,501814,933331,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,494,494,1154,1154,1,1,0.52,Otolith,7,8,15-4602-55724,21572,24137,X1,Yes,224445
50179333,501814,933331,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,488,488,1054,1054,1,1,0.49,Otolith,7,9,15-4602-55724,21573,24129,X1,Yes,224841
50179333,501814,933331,Walleye,Walleye,2009-06-23,2009-06-23,2009-06-24,483,483,1058,1058,1,1,0.47,Otolith,7,8,15-4602-55724,21574,24131,X1,Yes,224840
50189318,501015,931804,Walleye,Walleye,2009-06-20,2009-06-20,2009-06-21,568,568,1624,1624,2,2,0.88,Otolith,7,6,15-4785-55574,21671,19916,1X,Yes,207873
50189318,501015,931804,Lake Trout,Lake Trout,2009-06-20,2009-06-19,2009-06-20,552,552,1306,1306,1,1,0.69,Otolith,13,6,15-4785-55574,21648,19832,1X,Yes,207725
50209359,502016,935901,Walleye,Walleye,2009-07-16,2009-07-16,2009-07-17,438,438,704,704,1,1,1.2,Otolith,10,9,15-4305-55763,21856,24231,1X,Yes,247824
50209359,502016,935901,Walleye,Walleye,2009-07-16,2009-07-16,2009-07-17,431,431,731,731,1,1,1,Otolith,8,8,15-4305-55763,21858,24220,1X,Yes,247757
50209359,502016,935901,Northern Pike,Northern Pike,2009-07-16,2009-07-16,2009-07-17,896,896,5000,5000,2,2,1.5,Cleithrum,8,7,15-4305-55763,21863,24228,1,Yes,247760
50209359,502016,935901,Northern Pike,Northern Pike,2009-07-16,2009-07-16,2009-07-17,522,522,730,730,1,1,0.71,Cleithrum,5,7,15-4305-55763,21870,24229,1,Yes,247806
50209359,502016,935901,Walleye,Walleye,2009-07-16,2009-07-16,2009-07-17,765,765,4100,4100,2,2,3,Otolith,19,7,15-4305-55763,21871,24214,1X,Yes,247777
50209359,502016,935901,Walleye,Walleye,2009-07-16,2009-07-16,2009-07-17,605,605,2181,2181,2,2,1.5,Otolith,14,9,15-4305-55763,21875,24236,1X,Yes,247768
50209359,502016,935901,Walleye,Walleye,2009-07-16,2009-07-16,2009-07-17,592,592,1623,1623,2,2,1.8,Otolith,15,9,15-4305-55763,21876,24237,1X,Yes,247769
50209359,502016,935901,Walleye,Walleye,2009-07-16,2009-07-16,2009-07-17,564,564,1637,1637,1,1,1.4,Otolith,14,8,15-4305-55763,21877,24215,1X,Yes,247778
50209359,502016,935901,Walleye,Walleye,2009-07-16,2009-07-16,2009-07-17,504,504,1210,1210,2,2,0.84,Otolith,8,9,15-4305-55763,21879,24221,1X,Yes,247758
50209359,502016,935901,Walleye,Walleye,2009-07-16,2009-07-16,2009-07-17,500,500,1100,1100,2,2,1,Otolith,8,9,15-4305-55763,21880,24219,1X,Yes,247756
50209359,502016,935901,Walleye,Walleye,2009-07-16,2009-07-16,2009-07-17,454,454,720,720,2,2,1.7,Otolith,10,9,15-4305-55763,21882,24223,1X,Yes,247804
50209359,502016,935901,Walleye,Walleye,2009-07-16,2009-07-15,2009-07-16,405,405,533,533,2,2,0.62,Otolith,8,9,15-6881-55875,21860,23919,X1,Yes,247483
50229020,502211,902040,Northern Pike,Northern Pike,2009-07-18,2009-07-17,2009-07-18,532,532,712,712,2,2,0.56,Cleithrum,5,6,15-6889-55829,21905,24003,1,Yes,247716
50238015,502222,801348,Walleye,Walleye,2012-08-09,2012-08-08,2012-08-09,498,498,1000,1000,1,1,1.2,Otolith,23,9,17-5547-55801,21924,9785,1X,Yes,480542
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-09,2012-08-08,2012-08-09,637,637,1120,1120,2,2,0.95,Cleithrum,7,5,17-5547-55801,21925,9787,1,Yes,480625
50238015,502222,801348,Walleye,Walleye,2012-08-09,2012-08-08,2012-08-09,519,519,1155,1155,2,2,0.96,Otolith,18,7,17-5547-55801,21926,9735,1X,Yes,480560
50238015,502222,801348,Walleye,Walleye,2012-08-09,2012-08-08,2012-08-09,492,492,940,940,2,2,0.78,Otolith,17,9,17-5547-55801,21927,9743,1X,Yes,480705
50238015,502222,801348,Walleye,Walleye,2012-08-09,2012-08-08,2012-08-09,466,466,780,780,2,2,1.1,Otolith,17,9,17-5547-55801,21928,9769,1X,Yes,480689
50238015,502222,801348,Walleye,Walleye,2012-08-09,2012-08-08,2012-08-09,367,367,412,412,1,1,0.42,Otolith,7,8,17-5547-55801,21929,9736,1X,Yes,480752
50238015,502222,801348,Walleye,Walleye,2012-08-09,2012-08-08,2012-08-09,358,358,380,380,1,1,0.53,Otolith,7,9,17-5547-55801,21930,9775,1X,Yes,480684
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-09,2012-08-08,2012-08-09,1091,1091,7500,7500,2,2,1.7,Cleithrum,17,5,17-5547-55801,21931,9762,1,Yes,480554
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-10,2012-08-09,2012-08-10,792,792,2800,2800,2,2,0.74,Cleithrum,13,5,17-5547-55801,21932,9802,1,Yes,480984
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-10,2012-08-09,2012-08-10,784,784,3150,3150,1,1,0.37,Cleithrum,7,8,17-5547-55801,21933,9792,1,Yes,480977
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-10,2012-08-09,2012-08-10,672,672,1900,1900,2,2,0.28,Cleithrum,5,7,17-5547-55801,21934,9760,1,Yes,480773
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-10,2012-08-09,2012-08-10,495,495,648,648,2,2,0.32,Cleithrum,3,8,17-5547-55801,21935,9758,1,Yes,480895
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-10,2012-08-09,2012-08-10,465,465,545,545,2,2,0.25,Cleithrum,2,9,17-5547-55801,21936,9759,1,Yes,480759
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-10,2012-08-09,2012-08-10,459,459,528,528,1,1,0.12,Cleithrum,2,7,17-5547-55801,21937,9801,1,Yes,481014
50238015,502222,801348,Walleye,Walleye,2012-08-10,2012-08-09,2012-08-10,672,672,2650,2650,2,2,1.1,Otolith,25,8,17-5547-55801,21938,9789,1,Yes,480815
50238015,502222,801348,Walleye,Walleye,2012-08-10,2012-08-09,2012-08-10,638,638,1980,1980,1,1,1.2,Otolith,23,8,17-5547-55801,21939,9791,1,Yes,480757
50238015,502222,801348,Walleye,Walleye,2012-08-10,2012-08-09,2012-08-10,469,469,845,845,2,2,1.1,Otolith,13,9,17-5547-55801,21940,9788,1,Yes,480915
50238015,502222,801348,Walleye,Walleye,2012-08-10,2012-08-09,2012-08-10,419,419,650,650,1,1,0.61,Otolith,11,9,17-5547-55801,21941,9757,1,Yes,480761
50238015,502222,801348,Walleye,Walleye,2012-08-10,2012-08-09,2012-08-10,242,242,120,120,1,1,0.09,Otolith,2,9,17-5547-55801,21942,9790,1,Yes,480805
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-10,2012-08-09,2012-08-10,892,892,3300,3300,2,2,1.2,Cleithrum,9,6,17-5547-55801,21943,9800,1,Yes,481074
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-10,2012-08-09,2012-08-10,868,868,3850,3850,2,2,0.84,Cleithrum,11,5,17-5547-55801,21944,9793,1,Yes,480978
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-10,2012-08-09,2012-08-10,852,852,3350,3350,1,1,2.4,Cleithrum,15,6,17-5547-55801,21945,9761,1,Yes,480951
50238015,502222,801348,Walleye,Walleye,2012-08-11,2012-08-11,2012-08-12,639,639,2080,2080,2,2,0.92,Otolith,24,9,17-5547-55801,21954,9804,1,Yes,481931
50238015,502222,801348,Walleye,Walleye,2012-08-11,2012-08-11,2012-08-12,632,632,2040,2040,2,2,0.61,Otolith,17,9,17-5547-55801,21955,9803,1,Yes,481932
50238015,502222,801348,Walleye,Walleye,2012-08-11,2012-08-11,2012-08-12,470,470,817,817,2,2,0.7,Otolith,19,8,17-5547-55801,21958,9805,1,Yes,481930
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-11,2012-08-10,2012-08-11,990,990,6900,6900,1,1,1.3,Cleithrum,14,5,17-5547-55801,21946,9797,1,Yes,481244
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-11,2012-08-10,2012-08-11,817,817,3080,3080,2,2,0.33,Cleithrum,8,7,17-5547-55801,21947,9815,1,Yes,481138
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-11,2012-08-10,2012-08-11,740,740,2240,2240,2,2,0.56,Cleithrum,9,6,17-5547-55801,21948,9795,1,Yes,481216
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-11,2012-08-10,2012-08-11,709,709,2400,2400,2,2,0.32,Cleithrum,8,6,17-5547-55801,21949,9812,1,Yes,481463
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-11,2012-08-10,2012-08-11,667,667,1360,1360,1,1,0.66,Cleithrum,7,8,17-5547-55801,21950,9798,1,Yes,481243
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-11,2012-08-10,2012-08-11,642,642,1220,1220,1,1,0.38,Cleithrum,5,8,17-5547-55801,21951,9794,1,Yes,481218
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-11,2012-08-10,2012-08-11,517,517,540,540,2,2,0.23,Cleithrum,2,9,17-5547-55801,21952,9796,1,Yes,481217
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-11,2012-08-10,2012-08-11,454,454,540,540,1,1,0.1,Cleithrum,2,8,17-5547-55801,21953,9816,1,Yes,481178
50238015,502222,801348,Walleye,Walleye,2012-08-11,2012-08-10,2012-08-11,630,630,2190,2190,2,2,0.38,Otolith,17,9,17-5547-55801,21956,9811,1,Yes,481462
50238015,502222,801348,Northern Pike,Northern Pike,2012-08-11,2012-08-10,2012-08-11,846,846,4010,4010,1,1,0.45,Cleithrum,11,7,17-5547-55801,21957,9813,1,Yes,481464
50238015,502222,801348,Walleye,Walleye,2012-08-11,2012-08-10,2012-08-11,545,545,1280,1280,2,2,0.44,Otolith,15,9,17-5547-55801,21959,9799,1,Yes,481230
